epoch;buy/sell;type;price
4601;buy;wine;32
4608;buy;wine;32
4615;buy;wine;33
4627;buy;wine;34
4643;buy;wine;32
4647;buy;wine;32
4659;buy;wine;33
4667;buy;wine;34
4680;buy;wine;35
4681;buy;wine;34
4700;buy;wine;36
4707;buy;wine;36
4716;buy;wine;37
4727;buy;wine;38
4735;buy;wine;39
4755;buy;wine;35
4760;buy;wine;35
4765;buy;wine;35
4775;buy;wine;36
4789;buy;wine;37
4802;buy;wine;36
4809;buy;wine;36
4815;buy;wine;37
4825;buy;wine;38
4836;buy;wine;39
4853;buy;wine;37
4854;buy;wine;37
4855;buy;wine;37
4876;buy;wine;39
4886;buy;wine;40
4903;buy;wine;38
4906;buy;wine;38
4917;buy;wine;39
4925;buy;wine;40
4941;buy;wine;40
4949;buy;wine;40
4955;buy;wine;41
4970;buy;wine;42
4977;buy;wine;42
4986;buy;wine;43
4997;buy;wine;44
5006;buy;wine;45
5016;buy;wine;46
5030;buy;wine;47
5040;buy;wine;47
5040;buy;wine;47
5057;buy;wine;48
5071;buy;wine;48
5078;buy;wine;48
5078;buy;wine;48
5098;buy;wine;50
5106;buy;wine;51
5106;buy;wine;51
5128;buy;wine;53
5135;buy;wine;54
5147;buy;wine;55
5162;buy;wine;54
5166;buy;wine;54
5178;buy;wine;55
5178;buy;wine;55
5195;buy;wine;57
5210;buy;wine;58
5220;buy;wine;58
5226;buy;wine;58
5239;buy;wine;59
5248;buy;wine;60
5256;buy;wine;61
5279;buy;wine;53
5285;buy;wine;48
5285;buy;wine;48
5296;buy;wine;49
5304;buy;wine;50
5318;buy;wine;51
5318;buy;wine;51
5335;buy;wine;53
5344;buy;wine;54
5358;buy;wine;55
5358;buy;wine;55
5378;buy;wine;57
5387;buy;wine;58
5408;buy;wine;51
5413;buy;wine;48
5417;buy;wine;48
5426;buy;wine;49
5441;buy;wine;49
5448;buy;wine;49
5454;buy;wine;50
5466;buy;wine;51
5477;buy;wine;52
5487;buy;wine;53
5496;buy;wine;54
5509;buy;wine;55
5519;buy;wine;56
5527;buy;wine;57
5539;buy;wine;58
5548;buy;wine;59
5560;buy;wine;60
5566;buy;wine;60
5577;buy;wine;61
5592;buy;wine;60
5595;buy;wine;60
5610;buy;wine;61
5618;buy;wine;61
5632;buy;wine;60
5635;buy;wine;60
5635;buy;wine;60
5663;buy;wine;59
5668;buy;wine;59
5669;buy;wine;59
5685;buy;wine;61
5696;buy;wine;62
5697;buy;wine;62
5725;buy;wine;59
5727;buy;wine;59
5740;buy;wine;60
5745;buy;wine;60
5759;buy;wine;61
5766;buy;wine;62
5776;buy;wine;63
5786;buy;wine;64
5796;buy;wine;65
5805;buy;wine;66
5823;buy;wine;64
5831;buy;wine;63
5834;buy;wine;63
5847;buy;wine;64
5857;buy;wine;65
5867;buy;wine;66
5879;buy;wine;67
5885;buy;wine;68
5896;buy;wine;69
5907;buy;wine;70
5923;buy;wine;68
5931;buy;wine;67
5940;buy;wine;67
5944;buy;wine;67
5971;buy;wine;57
5974;buy;wine;55
5984;buy;wine;51
5995;buy;wine;46
5996;buy;wine;46
6004;buy;wine;47
6016;buy;wine;48
6027;buy;wine;49
6036;buy;wine;50
6046;buy;wine;51
6063;buy;wine;49
6066;buy;wine;49
6075;buy;wine;50
6088;buy;wine;51
6097;buy;wine;52
6112;buy;wine;51
6118;buy;wine;51
6130;buy;wine;52
6138;buy;wine;52
6150;buy;wine;53
6151;buy;wine;52
6169;buy;wine;54
6175;buy;wine;55
6189;buy;wine;56
6200;buy;wine;57
6204;buy;wine;57
6225;buy;wine;53
6228;buy;wine;53
6229;buy;wine;53
6257;buy;wine;48
6260;buy;wine;48
6265;buy;wine;48
6266;buy;wine;48
6289;buy;wine;50
6309;buy;wine;42
6312;buy;wine;40
6315;buy;wine;40
6315;buy;wine;40
6337;buy;wine;42
6344;buy;wine;43
6355;buy;wine;44
6369;buy;wine;45
6376;buy;wine;46
6390;buy;wine;47
6398;buy;wine;47
6406;buy;wine;48
6418;buy;wine;49
6425;buy;wine;50
6426;buy;wine;50
6446;buy;wine;52
6470;buy;wine;43
6474;buy;wine;40
6478;buy;wine;40
6487;buy;wine;41
6500;buy;wine;42
6519;buy;wine;33
6533;buy;wine;20
6536;buy;wine;18
6536;buy;wine;18
6548;buy;wine;19
6557;buy;wine;20
6572;buy;wine;20
6588;buy;wine;13
6589;buy;wine;13
6607;buy;wine;8
6609;buy;wine;8
6620;buy;wine;9
6628;buy;wine;10
6635;buy;wine;11
6650;buy;wine;12
6661;buy;wine;13
6681;buy;wine;3
6683;buy;wine;2
6687;buy;wine;2
6702;buy;wine;2
6707;buy;wine;2
6716;buy;wine;3
6734;buy;wine;1
6734;buy;wine;1
6753;buy;wine;1
6759;buy;wine;2
6767;buy;wine;3
6778;buy;wine;4
6787;buy;wine;5
6803;buy;wine;4
6815;buy;wine;1
6818;buy;wine;2
6826;buy;wine;3
6838;buy;wine;4
6847;buy;wine;5
6861;buy;wine;6
6868;buy;wine;6
6883;buy;wine;5
6887;buy;wine;5
6900;buy;wine;6
6906;buy;wine;7
6917;buy;wine;8
6929;buy;wine;9
6938;buy;wine;10
6951;buy;wine;11
6956;buy;wine;11
6970;buy;wine;12
6979;buy;wine;13
6993;buy;wine;12
6997;buy;wine;12
7012;buy;wine;12
7018;buy;wine;12
7027;buy;wine;13
7038;buy;wine;14
7049;buy;wine;15
7060;buy;wine;16
7068;buy;wine;17
7078;buy;wine;18
7102;buy;wine;8
7106;buy;wine;5
7111;buy;wine;5
7115;buy;wine;5
7130;buy;wine;6
7131;buy;wine;6
7156;buy;wine;3
7156;buy;wine;3
7170;buy;wine;4
7170;buy;wine;4
7189;buy;wine;6
7210;buy;wine;1
7212;buy;wine;1
7215;buy;wine;2
7226;buy;wine;3
7236;buy;wine;4
7249;buy;wine;5
7263;buy;wine;4
7269;buy;wine;4
7279;buy;wine;5
7289;buy;wine;6
7297;buy;wine;7
7298;buy;wine;7
7316;buy;wine;9
7327;buy;wine;10
7336;buy;wine;11
7349;buy;wine;12
7356;buy;wine;13
7369;buy;wine;14
7377;buy;wine;15
7386;buy;wine;16
7398;buy;wine;17
7406;buy;wine;18
7406;buy;wine;18
7428;buy;wine;20
7439;buy;wine;21
7448;buy;wine;22
7448;buy;wine;22
7467;buy;wine;24
7484;buy;wine;22
7485;buy;wine;21
7496;buy;wine;23
7511;buy;wine;24
7512;buy;wine;23
7527;buy;wine;25
7544;buy;wine;23
7547;buy;wine;23
7556;buy;wine;24
7572;buy;wine;24
7572;buy;wine;24
7586;buy;wine;25
7598;buy;wine;26
7613;buy;wine;25
7618;buy;wine;25
7627;buy;wine;26
7636;buy;wine;27
7646;buy;wine;28
7665;buy;wine;25
7672;buy;wine;24
7680;buy;wine;24
7694;buy;wine;22
7694;buy;wine;22
7712;buy;wine;22
7721;buy;wine;22
7731;buy;wine;22
7740;buy;wine;22
7741;buy;wine;22
7758;buy;wine;24
7770;buy;wine;25
7776;buy;wine;26
7792;buy;wine;26
7797;buy;wine;26
7807;buy;wine;27
7821;buy;wine;28
7827;buy;wine;28
7838;buy;wine;29
7847;buy;wine;30
7863;buy;wine;29
7871;buy;wine;29
7880;buy;wine;29
7886;buy;wine;30
7887;buy;wine;30
7908;buy;wine;32
7920;buy;wine;33
7936;buy;wine;29
7942;buy;wine;28
7945;buy;wine;28
7958;buy;wine;29
7973;buy;wine;28
7979;buy;wine;28
7985;buy;wine;29
7997;buy;wine;30
8011;buy;wine;31
8018;buy;wine;31
8032;buy;wine;31
8043;buy;wine;29
8044;buy;wine;28
8058;buy;wine;30
8069;buy;wine;31
8083;buy;wine;30
8086;buy;wine;30
8098;buy;wine;31
8107;buy;wine;32
8116;buy;wine;33
8117;buy;wine;33
8138;buy;wine;35
8146;buy;wine;36
8156;buy;wine;37
8167;buy;wine;38
8179;buy;wine;39
8186;buy;wine;40
8202;buy;wine;40
8207;buy;wine;40
8207;buy;wine;40
8234;buy;wine;39
8237;buy;wine;39
8247;buy;wine;40
8262;buy;wine;40
8265;buy;wine;40
8283;buy;wine;39
8290;buy;wine;39
8298;buy;wine;40
8310;buy;wine;41
8316;buy;wine;42
8336;buy;wine;38
8340;buy;wine;38
8346;buy;wine;39
8359;buy;wine;40
8366;buy;wine;41
8386;buy;wine;37
8392;buy;wine;36
8393;buy;wine;35
8408;buy;wine;37
8417;buy;wine;38
8425;buy;wine;39
8439;buy;wine;40
8452;buy;wine;40
8458;buy;wine;40
8474;buy;wine;38
8475;buy;wine;38
8487;buy;wine;39
8497;buy;wine;40
8509;buy;wine;41
8520;buy;wine;42
8529;buy;wine;43
8538;buy;wine;44
8547;buy;wine;45
8556;buy;wine;46
8569;buy;wine;47
8584;buy;wine;45
8584;buy;wine;45
8596;buy;wine;46
8609;buy;wine;47
8620;buy;wine;48
8632;buy;wine;48
8645;buy;wine;44
8648;buy;wine;44
8657;buy;wine;45
8667;buy;wine;46
8667;buy;wine;46
8686;buy;wine;48
8700;buy;wine;49
8707;buy;wine;50
8724;buy;wine;48
8724;buy;wine;48
8738;buy;wine;49
8748;buy;wine;50
8756;buy;wine;51
8769;buy;wine;52
8782;buy;wine;52
8787;buy;wine;52
8803;buy;wine;51
8815;buy;wine;47
8818;buy;wine;47
8829;buy;wine;48
8830;buy;wine;48
8848;buy;wine;50
8855;buy;wine;51
8869;buy;wine;52
8878;buy;wine;53
8879;buy;wine;53
8901;buy;wine;55
8911;buy;wine;55
8917;buy;wine;55
8929;buy;wine;56
8936;buy;wine;57
8951;buy;wine;58
8961;buy;wine;58
8967;buy;wine;58
8976;buy;wine;59
8988;buy;wine;60
8999;buy;wine;61
9009;buy;wine;62
9020;buy;wine;63
9027;buy;wine;64
9041;buy;wine;65
9049;buy;wine;65
9057;buy;wine;66
9073;buy;wine;65
9076;buy;wine;65
9089;buy;wine;66
9101;buy;wine;67
9111;buy;wine;67
9119;buy;wine;67
9119;buy;wine;67
9136;buy;wine;69
9136;buy;wine;69
9156;buy;wine;71
9170;buy;wine;72
9184;buy;wine;70
9190;buy;wine;70
9190;buy;wine;70
9216;buy;wine;67
9219;buy;wine;67
9234;buy;wine;65
9237;buy;wine;65
9253;buy;wine;64
9253;buy;wine;64
9269;buy;wine;65
9291;buy;wine;56
9291;buy;wine;56
9301;buy;wine;57
9311;buy;wine;57
9321;buy;wine;57
9326;buy;wine;57
9335;buy;wine;58
9348;buy;wine;59
9356;buy;wine;60
9377;buy;wine;55
9383;buy;wine;53
9389;buy;wine;53
9390;buy;wine;53
9406;buy;wine;55
9415;buy;wine;56
9428;buy;wine;57
9441;buy;wine;58
9447;buy;wine;58
9447;buy;wine;58
9465;buy;wine;60
9478;buy;wine;61
9486;buy;wine;62
9498;buy;wine;63
9509;buy;wine;64
9518;buy;wine;65
9526;buy;wine;66
9536;buy;wine;67
9548;buy;wine;68
9556;buy;wine;69
9574;buy;wine;67
9577;buy;wine;67
9590;buy;wine;68
9611;buy;wine;59
9618;buy;wine;53
9618;buy;wine;53
9626;buy;wine;54
9627;buy;wine;54
9646;buy;wine;56
9661;buy;wine;57
9673;buy;wine;55
9677;buy;wine;55
9686;buy;wine;56
9686;buy;wine;56
9722;buy;wine;47
9724;buy;wine;46
9725;buy;wine;46
9737;buy;wine;47
9747;buy;wine;48
9755;buy;wine;49
9766;buy;wine;50
9782;buy;wine;50
9789;buy;wine;50
9799;buy;wine;51
9806;buy;wine;52
9807;buy;wine;52
9828;buy;wine;54
9846;buy;wine;50
9851;buy;wine;50
9860;buy;wine;50
9861;buy;wine;50
9875;buy;wine;52
9889;buy;wine;53
9902;buy;wine;53
9908;buy;wine;53
9916;buy;wine;54
9928;buy;wine;55
9943;buy;wine;54
9944;buy;wine;53
9957;buy;wine;55
9957;buy;wine;55
9977;buy;wine;57
9989;buy;wine;58
9999;buy;wine;59
88;sell;wine;87
96;sell;wine;94
103;sell;wine;94
117;sell;wine;93
121;sell;wine;92
132;sell;wine;91
148;sell;wine;88
153;sell;wine;83
226;sell;wine;61
244;sell;wine;61
269;sell;wine;64
285;sell;wine;64
293;sell;wine;64
337;sell;wine;75
348;sell;wine;78
353;sell;wine;78
363;sell;wine;77
378;sell;wine;76
383;sell;wine;75
387;sell;wine;71
396;sell;wine;61
543;sell;wine;79
553;sell;wine;88
575;sell;wine;100
602;sell;wine;100
604;sell;wine;100
627;sell;wine;100
653;sell;wine;100
659;sell;wine;99
700;sell;wine;100
712;sell;wine;100
715;sell;wine;99
722;sell;wine;98
726;sell;wine;97
786;sell;wine;99
787;sell;wine;100
812;sell;wine;98
818;sell;wine;97
827;sell;wine;96
831;sell;wine;93
925;sell;wine;99
929;sell;wine;100
931;sell;wine;99
939;sell;wine;98
947;sell;wine;97
952;sell;wine;92
1033;sell;wine;83
1036;sell;wine;83
1041;sell;wine;82
1051;sell;wine;81
1077;sell;wine;80
1110;sell;wine;79
1123;sell;wine;78
1160;sell;wine;77
1189;sell;wine;83
1198;sell;wine;83
1206;sell;wine;82
1218;sell;wine;81
1226;sell;wine;80
1296;sell;wine;88
1306;sell;wine;92
1324;sell;wine;94
1333;sell;wine;94
1335;sell;wine;93
1347;sell;wine;92
1368;sell;wine;87
1370;sell;wine;85
1444;sell;wine;64
1463;sell;wine;65
1467;sell;wine;65
1491;sell;wine;64
1525;sell;wine;66
1552;sell;wine;76
1562;sell;wine;76
1563;sell;wine;76
1571;sell;wine;75
1599;sell;wine;74
1650;sell;wine;81
1660;sell;wine;81
1673;sell;wine;80
1679;sell;wine;79
1690;sell;wine;78
1697;sell;wine;76
1777;sell;wine;76
1783;sell;wine;77
1806;sell;wine;81
1809;sell;wine;81
1809;sell;wine;81
1826;sell;wine;77
1903;sell;wine;92
1906;sell;wine;94
1909;sell;wine;94
1924;sell;wine;93
1932;sell;wine;92
1937;sell;wine;91
1947;sell;wine;81
1960;sell;wine;67
2046;sell;wine;38
2115;sell;wine;91
2117;sell;wine;92
2123;sell;wine;92
2141;sell;wine;91
2144;sell;wine;90
2178;sell;wine;89
2188;sell;wine;88
2234;sell;wine;89
2250;sell;wine;89
2250;sell;wine;89
2265;sell;wine;87
2315;sell;wine;89
2327;sell;wine;89
2331;sell;wine;88
2342;sell;wine;87
2393;sell;wine;87
2409;sell;wine;87
2432;sell;wine;86
2436;sell;wine;86
2482;sell;wine;95
2489;sell;wine;95
2490;sell;wine;94
2500;sell;wine;93
2509;sell;wine;91
2567;sell;wine;78
2602;sell;wine;87
2610;sell;wine;87
2621;sell;wine;86
2638;sell;wine;85
2647;sell;wine;84
2698;sell;wine;89
2712;sell;wine;89
2713;sell;wine;89
2728;sell;wine;88
2737;sell;wine;87
2761;sell;wine;82
2825;sell;wine;94
2834;sell;wine;96
2838;sell;wine;96
2854;sell;wine;95
2865;sell;wine;94
2870;sell;wine;93
2873;sell;wine;90
2974;sell;wine;82
2980;sell;wine;87
2986;sell;wine;87
3014;sell;wine;88
3024;sell;wine;88
3030;sell;wine;87
3034;sell;wine;86
3089;sell;wine;78
3116;sell;wine;81
3124;sell;wine;81
3129;sell;wine;80
3136;sell;wine;79
3212;sell;wine;93
3215;sell;wine;95
3236;sell;wine;99
3243;sell;wine;99
3252;sell;wine;98
3273;sell;wine;97
3276;sell;wine;96
3344;sell;wine;100
3350;sell;wine;99
3357;sell;wine;98
3370;sell;wine;97
3383;sell;wine;96
3394;sell;wine;95
3467;sell;wine;100
3469;sell;wine;99
3473;sell;wine;98
3500;sell;wine;97
3501;sell;wine;96
3504;sell;wine;95
3582;sell;wine;87
3599;sell;wine;94
3615;sell;wine;97
3622;sell;wine;97
3640;sell;wine;96
3649;sell;wine;95
3657;sell;wine;94
3670;sell;wine;89
3755;sell;wine;100
3762;sell;wine;100
3774;sell;wine;100
3788;sell;wine;99
3792;sell;wine;98
3804;sell;wine;97
3810;sell;wine;96
3873;sell;wine;85
3910;sell;wine;100
3911;sell;wine;99
3927;sell;wine;98
3942;sell;wine;97
3954;sell;wine;96
3969;sell;wine;95
3977;sell;wine;94
4042;sell;wine;99
4044;sell;wine;99
4053;sell;wine;98
4073;sell;wine;97
4074;sell;wine;96
4132;sell;wine;88
4152;sell;wine;88
4176;sell;wine;92
4179;sell;wine;92
4188;sell;wine;91
4205;sell;wine;90
4255;sell;wine;92
4255;sell;wine;92
4271;sell;wine;91
4281;sell;wine;90
4291;sell;wine;89
4368;sell;wine;94
4369;sell;wine;95
4371;sell;wine;93
4397;sell;wine;92
4409;sell;wine;91
4428;sell;wine;90
4439;sell;wine;89
4455;sell;wine;86
4519;sell;wine;86
4544;sell;wine;98
4548;sell;wine;98
4574;sell;wine;99
4576;sell;wine;99
4591;sell;wine;98
4599;sell;wine;97
4614;sell;wine;94
4649;sell;wine;86
4705;sell;wine;98
4707;sell;wine;98
4725;sell;wine;97
4737;sell;wine;96
4739;sell;wine;95
4801;sell;wine;100
4812;sell;wine;99
4825;sell;wine;99
4835;sell;wine;98
4840;sell;wine;97
4851;sell;wine;95
4881;sell;wine;84
4933;sell;wine;84
4946;sell;wine;84
4963;sell;wine;83
5000;sell;wine;90
5027;sell;wine;100
5029;sell;wine;99
5044;sell;wine;98
5057;sell;wine;97
5063;sell;wine;96
5064;sell;wine;95
5153;sell;wine;98
5158;sell;wine;100
5170;sell;wine;99
5188;sell;wine;98
5194;sell;wine;97
5211;sell;wine;96
5219;sell;wine;95
5235;sell;wine;92
5303;sell;wine;96
5310;sell;wine;96
5311;sell;wine;95
5328;sell;wine;94
5333;sell;wine;93
5340;sell;wine;86
5416;sell;wine;67
5438;sell;wine;73
5463;sell;wine;84
5470;sell;wine;84
5483;sell;wine;83
5494;sell;wine;82
5506;sell;wine;81
5543;sell;wine;80
5579;sell;wine;86
5586;sell;wine;86
5607;sell;wine;85
5616;sell;wine;84
5641;sell;wine;83
5657;sell;wine;82
5659;sell;wine;81
5719;sell;wine;85
5735;sell;wine;88
5748;sell;wine;88
5751;sell;wine;87
5767;sell;wine;86
5772;sell;wine;85
5829;sell;wine;75
5856;sell;wine;78
5879;sell;wine;85
5888;sell;wine;85
5900;sell;wine;84
5913;sell;wine;83
5940;sell;wine;82
5963;sell;wine;81
5994;sell;wine;82
5997;sell;wine;82
6008;sell;wine;81
6039;sell;wine;80
6052;sell;wine;79
6101;sell;wine;87
6110;sell;wine;87
6123;sell;wine;86
6134;sell;wine;85
6140;sell;wine;84
6177;sell;wine;82
6189;sell;wine;81
6214;sell;wine;80
6255;sell;wine;82
6258;sell;wine;82
6287;sell;wine;81
6287;sell;wine;81
6291;sell;wine;79
6365;sell;wine;81
6381;sell;wine;90
6394;sell;wine;92
6402;sell;wine;92
6412;sell;wine;91
6422;sell;wine;90
6446;sell;wine;89
6497;sell;wine;93
6507;sell;wine;93
6515;sell;wine;92
6516;sell;wine;91
6558;sell;wine;85
6608;sell;wine;100
6613;sell;wine;100
6628;sell;wine;99
6633;sell;wine;98
6650;sell;wine;97
6654;sell;wine;96
6660;sell;wine;90
6738;sell;wine;73
6753;sell;wine;74
6774;sell;wine;76
6788;sell;wine;76
6801;sell;wine;75
6812;sell;wine;74
6838;sell;wine;73
6857;sell;wine;72
6909;sell;wine;88
6914;sell;wine;90
6922;sell;wine;90
6932;sell;wine;89
6934;sell;wine;88
6948;sell;wine;80
7019;sell;wine;73
7034;sell;wine;75
7055;sell;wine;78
7068;sell;wine;78
7073;sell;wine;77
7090;sell;wine;76
7090;sell;wine;76
7158;sell;wine;69
7182;sell;wine;79
7185;sell;wine;79
7195;sell;wine;78
7201;sell;wine;77
7212;sell;wine;76
7239;sell;wine;66
7252;sell;wine;63
7291;sell;wine;53
7368;sell;wine;88
7378;sell;wine;97
7382;sell;wine;97
7393;sell;wine;96
7406;sell;wine;95
7410;sell;wine;94
7419;sell;wine;89
7453;sell;wine;73
7475;sell;wine;71
7514;sell;wine;70
7523;sell;wine;69
7555;sell;wine;68
7593;sell;wine;75
7597;sell;wine;75
7609;sell;wine;74
7624;sell;wine;73
7648;sell;wine;72
7654;sell;wine;71
7674;sell;wine;70
7732;sell;wine;76
7748;sell;wine;79
7753;sell;wine;79
7763;sell;wine;78
7763;sell;wine;78
7843;sell;wine;83
7852;sell;wine;90
7860;sell;wine;90
7864;sell;wine;89
7871;sell;wine;88
7884;sell;wine;84
7918;sell;wine;73
7980;sell;wine;87
7998;sell;wine;100
8007;sell;wine;100
8014;sell;wine;99
8031;sell;wine;98
8038;sell;wine;97
8039;sell;wine;96
8072;sell;wine;80
8076;sell;wine;77
8086;sell;wine;67
8176;sell;wine;48
8213;sell;wine;76
8229;sell;wine;91
8234;sell;wine;95
8254;sell;wine;99
8261;sell;wine;99
8271;sell;wine;98
8286;sell;wine;97
8292;sell;wine;96
8308;sell;wine;88
8337;sell;wine;76
8347;sell;wine;73
8409;sell;wine;60
8449;sell;wine;78
8450;sell;wine;78
8470;sell;wine;78
8481;sell;wine;78
8489;sell;wine;77
8519;sell;wine;76
8522;sell;wine;75
8528;sell;wine;74
8556;sell;wine;62
8635;sell;wine;83
8656;sell;wine;100
8670;sell;wine;100
8673;sell;wine;99
8681;sell;wine;99
8690;sell;wine;98
8703;sell;wine;97
8754;sell;wine;97
8759;sell;wine;97
8777;sell;wine;96
8783;sell;wine;95
8835;sell;wine;96
8848;sell;wine;96
8863;sell;wine;95
8877;sell;wine;94
8902;sell;wine;93
8940;sell;wine;99
8963;sell;wine;100
8967;sell;wine;99
8976;sell;wine;98
8982;sell;wine;97
8994;sell;wine;96
9061;sell;wine;95
9081;sell;wine;100
9094;sell;wine;100
9108;sell;wine;99
9115;sell;wine;98
9120;sell;wine;97
9140;sell;wine;94
9144;sell;wine;91
9211;sell;wine;72
9242;sell;wine;80
9263;sell;wine;90
9266;sell;wine;90
9275;sell;wine;89
9297;sell;wine;88
9321;sell;wine;87
9348;sell;wine;86
9395;sell;wine;100
9402;sell;wine;100
9407;sell;wine;99
9412;sell;wine;98
9417;sell;wine;97
9430;sell;wine;91
9501;sell;wine;86
9521;sell;wine;94
9537;sell;wine;98
9546;sell;wine;98
9550;sell;wine;97
9557;sell;wine;96
9596;sell;wine;90
9610;sell;wine;89
9619;sell;wine;88
9686;sell;wine;97
9696;sell;wine;100
9697;sell;wine;100
9711;sell;wine;98
9714;sell;wine;97
9775;sell;wine;90
9778;sell;wine;90
9798;sell;wine;89
9810;sell;wine;88
9871;sell;wine;100
9875;sell;wine;100
9883;sell;wine;99
9885;sell;wine;98
9906;sell;wine;97
9913;sell;wine;96
9944;sell;wine;86
9952;sell;wine;85
